"ProductId","Name","SKU","Status","QCStatus","Visible"
"0ac0f425-4e27-4b42-9b2a-a21e85e4c365","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"d47abfdf-44eb-4e59-9690-d5de5b40c96e","Original 400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"106f061d-b347-44b3-a2f7-37471fead524","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"8747ac24-8c15-4711-8e8b-c77275bbaca6","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + Free Solar Controller",,,,"True"
"7014cbad-2a3f-40a1-987d-419a38181312","Original 400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10AH Free Solar Controller",,,,"True"
"b7be99b9-e445-4692-a741-5f169eb32a70","400 Watts Solar Panel  Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"d99445b2-adec-48d3-881e-17456b97a20c","400watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"037a91c4-760d-4144-b3e0-bbcd326d5ecc","400watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"a88be66c-6a94-43d8-81c1-ba49c8af8088","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"dc832ef1-ef71-4cec-ba43-71dd6e1bf447","400 Watts Solar Panel Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"6f624a10-3d79-4748-a2c0-f12c370deefb","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"aedcc254-bb23-423b-819a-11e44b9b4c28","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"4c5367f9-44cf-4954-aa78-0c3707edc397","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"c60902d3-e892-4372-afd7-c43ebd4a87c2","400 Watts Solar Panel Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"4726901e-277e-4cf3-8e36-8ba43804e58f","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"30e7fab0-cd57-408e-ad52-9ad56b418c59","400 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 30Ah Free Solar Controller",,,,"True"
"b8183958-971d-4277-8916-d87431947d06","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"cb7fc55c-7a66-46ce-abd7-d705edf57e77","500 Watts Solar Panel Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"fcbe44cc-28a4-4e9c-b01e-223fb2f37945","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"d208925d-9658-4218-8f40-1d2f9f972499","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty",,,,"True"
"d295fafa-819d-4982-9d6e-c7c171c0f0d8","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + Free Solar Controller",,,,"True"
"2d798f90-f88c-4322-b759-a33b02e5f8c5","500 Watts Solar Panel  Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"8ceae371-ee3a-4c53-b925-cdc004a0098e","500watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 10Ah Free Solar Controller",,,,"True"
"fdda46f9-84e8-4f64-9388-42fdb8330fce","500 Watts Solar Panel Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
"23b36180-22b4-4caa-a02f-7d1a0a175442","500 Watts Solar Panel All Weather Mono Crystalline High Efficiency German Technology 25 Years Warranty  + 20Ah Free Solar Controller",,,,"True"
