"ProductId","Name","SKU","AnyImage","Price","StatusSet","Visible","RawVisibleFlag","QCSet"
"9949ff40-7b8f-406d-96d6-dd66c49fc2b2","150 Watts Solar Panel Full Kit  + Free 19 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX150XGTV1","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"d73c013c-98fa-40c9-a4b8-5007eeb6cbc2","150 Watts Solar Panel Full Kit  + Free 22 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX150XGTV2","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"1122612e-d33d-4228-aed9-dd06dd45c535","150 Watts Solar Panel Full Kit  + Free 24 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX150XGTV3","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"e4942b90-da1a-4373-b851-134b202c4574","150 Watts Solar Panel Full Kit  + Free 32 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX150XGTV5","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"30dc92d5-4278-42b4-8455-f54f351f89f4","200 Watts Solar Panel Full Kit All Weather Mono Panel + 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller","SOLARMAX200XB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"a4d6c013-ba23-4dac-b4f0-3873b2333576","200 Watts Solar Panel Full Kit All Weather Mono Panel + 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs","SOLARMAX200XC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"3c624bde-282f-48c2-b99a-78884b887e8f","200 Watts Solar Panel Full Kit All Weather Mono Panel + 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX200XG","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"fccd02ed-85ee-4ec2-8d34-1c3cf7c20b58","200 Watts Solar Panel Full Kit  + Free 19 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX200XGTV1","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"70fa30bc-633f-4fb8-886f-57b66c3b17c4","200 Watts Solar Panel Full Kit  + Free 22 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX200XGTV2","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"ca80c766-2835-4ad0-ad10-553eca458766","200 Watts Solar Panel Full Kit  + Free 24 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX200XGTV3","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"9b16397f-7e40-4350-9be7-55cc2f51fea7","200 Watts Solar Panel Full Kit  + Free 32 Digital TV AC/DC+ 150AH Solar Battery + 600 Watts Solar Inverter + 20AH Controller + 4DC Bulbs + Free Cable","SOLARMAX200XGTV5","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"4da36f64-d1ee-4130-a6d3-0ab28466013a","100 Watts Solar Panel 100Watts (energy Saver) German Technology","sunnypexB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"b7948eb9-75a9-4afe-93f6-78a144b74df5","100 Watts Solar Panel 100Watts (energy Saver) German Technology 25 Years Warranty","Sunlight SolarCCC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"32a3bbb6-f2bd-4b38-a8b4-ff7bfddc6be7","100 Watts Solar Panel 100W All Weather Mono Solar Panel 25 Years Warranty","Sunlight SolarDDRTY","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"0697cc46-a65d-441d-a02d-ff50dc1c9df0","100 Watts Solar Panel 100W All Weather Mono Solar Panel 25 Years Warranty German Technology","Sunlight Solar 100w3","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"76e8b23f-f68e-4289-bdb3-736668f001b2","100 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller","Sunlight Solar 100w 6745","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"66648d8a-5e99-40cc-9f56-89178b4df208","100 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + Bulbs + Cable 25 Years Warranty","Sunlight Solar 100w 6t5","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ce3fd8cf-d20e-4251-9642-e32b6a5d4027","100 Watts Mono All Weather Solar Panel + Free Charge Controller + Free 3 Bulbs + 25 Year Warranty","SunnypexSB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"4594cdce-860c-4ff2-9bb2-a65df35037c3","100 Watts Mono All Weather Solar Panel + Free Charge Controller + Free 3 Bulbs + 25 Year Warranty","SunnypexSC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"7d8350d6-5dc2-4d4d-be53-5bd971cfb769","100 Watts Mono All Weather Solar Panel + Free Charge Controller + Free 3 Bulbs + 25 Year Warranty","Sunlight Solar 100w 654e","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"35e6667f-bff1-47f0-9b78-15139b7be908","100 Watts Mono All Weather Solar Panel + Free Charge Controller + Free 3 Bulbs","sunlight solar  100w 6yu7","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"1b8ed39b-dd2f-477f-b726-6cba905efe83","100Watts Solar Panel + Free Charge Controller + Free 3 Bulbs","Sunlight Solar100WWW","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ccb5965b-40cb-4598-af0e-4d57675446c5","100 Watts Solar Panel Full KIT + 80AH Battery +300w Powerful Inverter +10 Amp Charge Controller + 4 Bulbs.","Sunlight Solar 100w 5tr","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"37e3975b-7f8d-48c4-a230-3e778b90d498","100 Watts Solar Panel Full Kit + 80AH Battery +300w Powerful Inverter +10 Amp Charge Controller","Sunlight Solar100WD","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"df511350-f1d0-42ae-af72-fb10f92fa2bd","100 Watts Solar Panel Full Kit + 80AH Battery +300w Powerful Inverter +10 Amp Charge Controller + Bulbs + Cable","Sunlight Solar56YOOP","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"ef9f44a2-933b-4b70-95c9-01a60251eb65","100 Watts Solar Panel Full Kit + 80AH Battery +300w Powerful Inverter +10 Amp Charge Controller + Bulbs + Cable 25 Years Warranty","Sunlight Solar 100w 567mv","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"4dfca2fd-8e1b-4034-8622-bb033abbc79f","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller","Sunnypex120A1","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"ce0267f6-0cbc-446e-97b7-be262420bdf1","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs German Technology","Sunnypex120A2","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"33436273-e011-4a90-bf2e-c5b9d8ac016b","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs + Free Extension German Technology","Sunnypex120A3","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"8f91e30d-0806-44c8-bb2f-a4075f9ec8ee","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller","Sunnypex120WCQQ","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"914f6762-def3-41e8-9bee-a9241a0ee3a3","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs German Technology","Sunnypex120WD12","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"3d553c51-b30e-4023-9db0-32dc321a4c58","120 Watts Solar Panel Full Kit + 100AH Solar Battery + 300 Watts Solar Inverter + 10AH Solar Controller + 4DC Bulbs + Free Extension German Technology","SUNNYPEX120WFS","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"e0c2470a-5ed8-4bf9-b71d-e0918f23bc4f","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC","sunlight solar 120 we3","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"2d1199d3-dbf3-4f4c-9264-8340627efe11","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC German Technology ","SUNNYPEX120FB","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"95c77808-efce-4a0a-8a5e-8d70d981247e","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC German Technology 25 Years Warranty","SUNNYPEX120FC","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
"9b7fcbbd-cda2-4ae6-add4-f8bdc63448ff","120 Watts Solar Panel  300W Mono All Weather Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC German Technology 25 Years Warranty","Sunlight Solar 120w 78utr","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","False","False","APPROVED"
"47193880-bdfa-455c-a50d-ad38c2c60bfa","120 Watts Solar Panel + 300 Watts Inverter + 10AH Solar  Controller + Free Bulbs DC","Solarmax120FA","True",,"ACTIVE=True;INACTIVE=False;DELETED=False","True","True","APPROVED"
